CustomerID,Recency,Frequency,Monetary,Quantity_total,UnitPrice_avg,TotalAmount_total,Total_transaction_total,InvoiceYearMonth_num,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster
15683.0,117,10,175.9,110.0,2.163,175.9,175.9,201108,2,1,1,4,Hibernating,2
15687.0,9,166,2824.56,1289.0,3.716024096385542,2824.56,2824.56,201112,5,5,5,15,Champions,0
15689.0,120,9,253.8,84.0,3.4833333333333334,253.8,253.8,201108,2,1,2,5,Hibernating,2
15690.0,4,19,224.97,357.0,0.6831578947368421,224.97,224.97,201112,5,2,2,9,Potential Loyalist,2
15691.0,252,2,102.6,54.0,1.9,102.6,102.6,201104,1,1,1,3,Hibernating,2
15692.0,28,12,191.04,138.0,1.9041666666666668,191.04,191.04,201111,4,1,1,6,Promising,2
15694.0,1,78,4728.46,1149.0,4.321025641025641,4728.46,4728.46,201112,5,4,5,14,Champions,0
15695.0,267,22,388.14,191.0,2.648636363636364,388.14,388.14,201103,1,2,2,5,Hibernating,2
15696.0,33,168,2550.91,1015.0,3.62875,2550.91,2550.91,201111,3,5,5,13,Loyal Customers,0
15699.0,18,18,268.5,113.0,4.414444444444444,268.5,268.5,201111,4,2,2,8,Potential Loyalist,2
15700.0,172,86,656.88,336.0,2.7509302325581397,656.88,656.88,201106,2,4,3,9,At Risk,2
15701.0,2,230,1445.84,894.0,2.7039999999999997,1445.84,1445.84,201112,5,5,4,14,Champions,2
15703.0,265,5,211.5,66.0,2.93,211.5,211.5,201103,1,1,2,4,Hibernating,2
15704.0,140,117,2217.84,1014.0,3.04965811965812,2217.84,2217.84,201107,2,4,5,11,,0
15705.0,201,6,113.25,41.0,5.75,113.25,113.25,201105,1,1,1,3,Hibernating,2
15706.0,64,55,991.66,321.0,4.494363636363636,991.66,991.66,201110,3,3,4,10,Regular Customers,2
15707.0,35,205,895.1,585.0,2.1784878048780487,895.1,895.1,201111,3,5,4,12,Loyal Customers,2
15708.0,41,273,3154.9,1207.0,3.7881318681318685,3154.9,3154.9,201110,3,5,5,13,Loyal Customers,0
15709.0,284,6,112.58,91.0,2.415,112.58,112.58,201103,1,1,1,3,Hibernating,2
15712.0,9,53,976.52,417.0,3.3800000000000003,976.52,976.52,201111,5,3,4,12,,2
15713.0,143,19,326.6,150.0,4.212105263157895,326.6,326.6,201107,2,2,2,6,Hibernating,2
15714.0,12,34,314.53000000000003,186.0,2.8264705882352943,314.53000000000003,314.53000000000003,201111,5,3,2,10,Potential Loyalist,2
15716.0,146,117,946.23,558.0,2.270683760683761,946.23,946.23,201107,2,4,4,10,At Risk,2
15717.0,234,7,150.3,70.0,2.4714285714285715,150.3,150.3,201104,1,1,1,3,Hibernating,2
15719.0,33,931,4991.62,2718.0,2.1668958109559613,4991.62,4991.62,201111,3,5,5,13,Loyal Customers,0
15720.0,24,128,561.0600000000001,278.0,2.31375,561.0600000000001,561.0600000000001,201111,4,5,3,12,,2
15721.0,12,84,467.48,315.0,2.0639285714285713,467.48,467.48,201111,5,4,3,12,,2
15722.0,36,67,1660.3300000000002,743.0,2.896716417910448,1660.3300000000002,1660.3300000000002,201111,3,4,4,11,Loyal Customers,2
15723.0,365,38,182.0,73.0,2.5749999999999997,182.0,182.0,201012,1,3,1,5,,2
15724.0,201,11,218.25,73.0,3.4136363636363636,218.25,218.25,201105,1,1,2,4,Hibernating,2
15725.0,15,32,412.25,221.0,2.6278125,412.25,412.25,201111,4,3,3,10,Potential Loyalist,2
15727.0,17,301,4449.02,2815.0,2.354784053156146,4449.02,4449.02,201111,4,5,5,14,Loyal Customers,0
15729.0,213,5,85.0,28.0,3.75,85.0,85.0,201105,1,1,1,3,Hibernating,2
15730.0,66,70,1094.24,668.0,2.8004285714285713,1094.24,1094.24,201110,3,4,4,11,Loyal Customers,2
15732.0,212,14,288.03000000000003,194.0,1.8907142857142856,288.03000000000003,288.03000000000003,201105,1,2,2,5,Hibernating,2
15733.0,283,10,157.4,62.0,4.1049999999999995,157.4,157.4,201103,1,1,1,3,Hibernating,2
15734.0,115,26,982.5,277.0,4.280384615384616,982.5,982.5,201108,2,2,4,8,,2
15737.0,15,71,1130.71,583.0,3.3746478873239436,1130.71,1130.71,201111,4,4,4,12,Loyal Customers,2
15738.0,19,173,4518.16,2643.0,2.0665895953757225,4518.16,4518.16,201111,4,5,5,14,Loyal Customers,0
15739.0,66,8,200.18,151.0,2.52375,200.18,200.18,201110,3,1,1,5,About To Sleep,2
15740.0,49,9,137.33,107.0,2.4722222222222223,137.33,137.33,201110,3,1,1,5,About To Sleep,2
15743.0,16,86,745.76,214.0,4.43639534883721,745.76,745.76,201111,4,4,3,11,,2
15744.0,78,3,22.619999999999997,78.0,0.29,22.619999999999997,22.619999999999997,201109,2,1,1,4,Hibernating,2
15745.0,19,62,1056.04,421.0,3.9716129032258065,1056.04,1056.04,201111,4,4,4,12,Loyal Customers,2
15746.0,134,28,190.79,157.0,1.4835714285714285,190.79,190.79,201107,2,2,1,5,Hibernating,2
15747.0,13,90,838.54,403.0,2.379,838.54,838.54,201111,5,4,4,13,Champions,2
15748.0,40,20,141.91,50.0,3.553,141.91,141.91,201110,3,2,1,6,About To Sleep,2
15749.0,235,10,821.88,270.0,3.0439999999999996,821.88,821.88,201104,1,1,4,6,,2
15750.0,3,291,2399.33,1702.0,2.3868041237113404,2399.33,2399.33,201112,5,5,5,15,Champions,0
15752.0,40,405,2613.31,1956.0,1.7322469135802467,2613.31,2613.31,201110,3,5,5,13,Loyal Customers,0
15753.0,305,1,14.850000000000001,27.0,0.55,14.850000000000001,14.850000000000001,201102,1,1,1,3,Hibernating,2
15754.0,51,28,458.57,199.0,2.7239285714285715,458.57,458.57,201110,3,2,3,8,Regular Customers,2
15755.0,10,141,2296.96,1391.0,2.9278014184397163,2296.96,2296.96,201111,5,5,5,15,Champions,0
15756.0,61,191,514.41,241.0,2.393089005235602,514.41,514.41,201110,3,5,3,11,Regular Customers,2
15757.0,66,45,699.55,461.0,2.6184444444444446,699.55,699.55,201110,3,3,3,9,Needs Attention,2
15758.0,25,9,205.25,47.0,4.427777777777778,205.25,205.25,201111,4,1,1,6,Promising,2
15759.0,218,7,227.24,60.0,4.538571428571428,227.24,227.24,201105,1,1,2,4,Hibernating,2
15762.0,65,37,557.95,251.0,3.3978378378378378,557.95,557.95,201110,3,3,3,9,Needs Attention,2
15763.0,32,61,917.87,271.0,5.082295081967213,917.87,917.87,201111,4,4,4,12,Loyal Customers,2
15764.0,88,180,3012.04,1918.0,2.586666666666667,3012.04,3012.04,201109,2,5,5,12,Can't Lose Them,0
15766.0,64,11,303.65999999999997,170.0,2.69,303.65999999999997,303.65999999999997,201110,3,1,2,6,About To Sleep,2
15768.0,116,27,376.03,244.0,3.1529629629629627,376.03,376.03,201108,2,2,2,6,Hibernating,2
15769.0,7,130,7137.179999999999,3492.0,2.050769230769231,7137.179999999999,7137.179999999999,201112,5,5,5,15,Champions,3
15773.0,6,10,230.86,173.0,1.334,230.86,230.86,201112,5,1,2,8,,2
15774.0,69,25,249.75,87.0,4.268,249.75,249.75,201110,3,2,2,7,About To Sleep,2
15775.0,245,7,102.9,68.0,2.3285714285714287,102.9,102.9,201104,1,1,1,3,Hibernating,2
15776.0,133,18,221.76,129.0,3.611666666666667,221.76,221.76,201107,2,2,2,6,Hibernating,2
15777.0,241,21,719.61,262.0,3.3733333333333335,719.61,719.61,201104,1,2,3,6,,2
15780.0,184,29,462.08,220.0,3.748965517241379,462.08,462.08,201106,1,3,3,7,At Risk,2
15781.0,25,20,322.41,180.0,3.2600000000000002,322.41,322.41,201111,4,2,2,8,Potential Loyalist,2
15782.0,10,43,2032.1100000000001,575.0,4.6467441860465115,2032.1100000000001,2032.1100000000001,201111,5,3,5,13,,2
15783.0,11,14,217.76,122.0,3.3578571428571427,217.76,217.76,201111,5,2,2,9,Potential Loyalist,2
15785.0,33,83,1766.91,1199.0,2.2066265060240964,1766.91,1766.91,201111,3,4,5,12,Loyal Customers,0
15786.0,46,266,4689.9,3319.0,2.4320676691729326,4689.9,4689.9,201110,3,5,5,13,Loyal Customers,3
15787.0,26,200,895.06,534.0,2.0402,895.06,895.06,201111,4,5,4,13,Loyal Customers,2
15789.0,358,25,337.89,411.0,0.9984000000000001,337.89,337.89,201012,1,2,2,5,Hibernating,2
15790.0,10,34,207.27,104.0,3.2808823529411764,207.27,207.27,201111,5,3,1,9,,2
15791.0,44,75,1530.9,680.0,3.0456000000000003,1530.9,1530.9,201110,3,4,4,11,Loyal Customers,2
15793.0,15,12,544.8,289.0,2.335,544.8,544.8,201111,4,1,3,8,,2
15795.0,150,42,568.15,572.0,2.2426190476190477,568.15,568.15,201107,2,3,3,8,At Risk,2
15796.0,1,132,2587.21,860.0,3.543939393939394,2587.21,2587.21,201112,5,5,5,15,Champions,2
15797.0,113,8,516.45,190.0,3.29375,516.45,516.45,201108,2,1,3,6,,2
15799.0,76,98,850.22,860.0,2.105714285714286,850.22,850.22,201109,2,4,4,10,At Risk,2
15800.0,107,117,678.69,332.0,2.6540170940170937,678.69,678.69,201108,2,4,3,9,At Risk,2
15801.0,46,64,1050.35,570.0,2.8353125,1050.35,1050.35,201110,3,4,4,11,Loyal Customers,2
15802.0,143,1,7.5,1.0,7.5,7.5,7.5,201107,2,1,1,4,Hibernating,2
15803.0,51,8,262.86,171.0,1.74875,262.86,262.86,201110,3,1,2,6,About To Sleep,2
15804.0,1,262,3809.93,2496.0,2.902862595419847,3809.93,3809.93,201112,5,5,5,15,Champions,0
15805.0,23,299,5271.9400000000005,3221.0,2.589397993311037,5271.9400000000005,5271.9400000000005,201111,4,5,5,14,Loyal Customers,3
15806.0,46,31,743.04,526.0,2.004193548387097,743.04,743.04,201110,3,3,3,9,Needs Attention,2
15807.0,50,48,888.1,430.0,2.4989583333333334,888.1,888.1,201110,3,3,4,10,Regular Customers,2
15808.0,306,195,3530.07,1284.0,3.4966666666666666,3530.07,3530.07,201102,1,5,5,11,Can't Lose Them,0
15809.0,36,35,489.43,280.0,3.788857142857143,489.43,489.43,201111,3,3,3,9,Needs Attention,2
15810.0,79,89,1344.73,861.0,2.1303370786516855,1344.73,1344.73,201109,2,4,4,10,At Risk,2
15811.0,22,133,2149.19,1029.0,3.2425563909774437,2149.19,2149.19,201111,4,5,5,14,Loyal Customers,0
15812.0,107,41,1153.3600000000001,458.0,3.465121951219512,1153.3600000000001,1153.3600000000001,201108,2,3,4,9,At Risk,2
15813.0,208,40,1123.81,540.0,3.2575000000000003,1123.81,1123.81,201105,1,3,4,8,At Risk,2
15814.0,17,72,1581.46,979.0,2.658472222222222,1581.46,1581.46,201111,4,4,4,12,Loyal Customers,0
15815.0,64,49,1366.71,999.0,2.1083673469387754,1366.71,1366.71,201110,3,3,4,10,Regular Customers,0
15819.0,49,123,1845.81,1281.0,1.9333333333333333,1845.81,1845.81,201110,3,5,5,13,Loyal Customers,0
15820.0,320,17,150.73,83.0,2.2494117647058824,150.73,150.73,201101,1,2,1,4,Hibernating,2
15821.0,44,62,531.86,202.0,3.2851612903225806,531.86,531.86,201110,3,4,3,10,Regular Customers,2
15822.0,3,33,859.52,375.0,3.2269696969696966,859.52,859.52,201112,5,3,4,12,,2
15823.0,372,1,7.5,1.0,7.5,7.5,7.5,201012,1,1,1,3,Hibernating,2
15825.0,172,20,268.59,207.0,2.702,268.59,268.59,201106,2,2,2,6,Hibernating,2
15826.0,56,68,1555.5,928.0,2.8505882352941176,1555.5,1555.5,201110,3,4,4,11,Loyal Customers,2
15827.0,73,115,1748.24,882.0,3.676173913043478,1748.24,1748.24,201109,2,4,5,11,,2
15829.0,99,51,597.62,885.0,0.9498039215686274,597.62,597.62,201109,2,3,3,8,At Risk,2
15830.0,38,39,564.5,415.0,2.785641025641026,564.5,564.5,201111,3,3,3,9,Needs Attention,2
15831.0,58,66,618.58,668.0,2.002727272727273,618.58,618.58,201110,3,4,3,10,Regular Customers,2
15832.0,254,54,836.49,465.0,2.3074074074074074,836.49,836.49,201103,1,3,4,8,At Risk,2
15834.0,70,269,1849.76,907.0,2.951003717472119,1849.76,1849.76,201109,3,5,5,13,Loyal Customers,2
15835.0,44,50,892.09,439.0,2.6710000000000003,892.09,892.09,201110,3,3,4,10,Regular Customers,2
15836.0,50,10,102.47,26.0,5.854,102.47,102.47,201110,3,1,1,5,About To Sleep,2
15837.0,65,24,375.23,189.0,3.5870833333333336,375.23,375.23,201110,3,2,2,7,About To Sleep,2
15838.0,11,167,8599.14,4463.0,1.9419760479041916,8599.14,8599.14,201111,5,5,5,15,Champions,3
15839.0,33,62,1041.3799999999999,645.0,2.1283870967741936,1041.3799999999999,1041.3799999999999,201111,3,4,4,11,Loyal Customers,2
15840.0,59,27,345.76,366.0,1.9240740740740743,345.76,345.76,201110,3,2,2,7,About To Sleep,2
15841.0,73,47,1038.75,782.0,1.416808510638298,1038.75,1038.75,201109,2,3,4,9,At Risk,2
15843.0,304,8,103.20000000000002,27.0,5.175,103.20000000000002,103.20000000000002,201102,1,1,1,3,Hibernating,2
15844.0,46,11,123.83999999999999,134.0,1.4800000000000002,123.83999999999999,123.83999999999999,201110,3,1,1,5,About To Sleep,2
15845.0,18,138,3554.63,1834.0,2.6265217391304345,3554.63,3554.63,201111,4,5,5,14,Loyal Customers,0
15847.0,38,22,321.21000000000004,188.0,2.8795454545454544,321.21000000000004,321.21000000000004,201111,3,2,2,7,About To Sleep,2
15850.0,19,93,226.94,280.0,1.5620430107526884,226.94,226.94,201111,4,4,2,10,,2
15852.0,187,22,139.71,48.0,2.639090909090909,139.71,139.71,201106,1,2,1,4,Hibernating,2
15853.0,52,30,110.8,135.0,1.4693333333333334,110.8,110.8,201110,3,3,1,7,Regular Customers,2
15854.0,4,138,2692.96,774.0,2.9558695652173914,2692.96,2692.96,201112,5,5,5,15,Champions,2
15855.0,137,80,712.24,470.0,1.886,712.24,712.24,201107,2,4,3,9,At Risk,2
15856.0,4,628,12959.11,8264.0,1.7445063694267515,12959.11,12959.11,201112,5,5,5,15,Champions,3
15857.0,19,14,266.4,282.0,0.9428571428571428,266.4,266.4,201111,4,2,2,8,Potential Loyalist,2
15858.0,16,188,1367.59,1151.0,2.052978723404255,1367.59,1367.59,201111,4,5,4,13,Loyal Customers,0
15860.0,41,139,888.26,419.0,3.0846043165467627,888.26,888.26,201110,3,5,4,12,Loyal Customers,2
15861.0,12,540,2924.57,2420.0,1.5652592592592594,2924.57,2924.57,201111,5,5,5,15,Champions,0
15862.0,8,147,768.6800000000001,474.0,2.539251700680272,768.6800000000001,768.6800000000001,201112,5,5,3,13,,2
15863.0,26,18,64.94,19.0,3.4922222222222223,64.94,64.94,201111,4,2,1,7,,2
15864.0,22,20,863.01,370.0,2.654,863.01,863.01,201111,4,2,4,10,,2
15865.0,41,40,740.23,359.0,4.218500000000001,740.23,740.23,201110,3,3,3,9,Needs Attention,2
15866.0,101,43,191.49,124.0,3.144418604651163,191.49,191.49,201108,2,3,1,6,,2
15867.0,5,459,3563.91,1923.0,3.1763834422657955,3563.91,3563.91,201112,5,5,5,15,Champions,0
15869.0,277,15,129.12,118.0,2.1420000000000003,129.12,129.12,201103,1,2,1,4,Hibernating,2
15870.0,33,74,349.69,333.0,1.7910810810810809,349.69,349.69,201111,3,4,2,9,Regular Customers,2
15872.0,15,108,305.7,187.0,2.0149074074074074,305.7,305.7,201111,4,4,2,10,,2
15874.0,64,120,2947.2200000000003,1510.0,2.6565833333333333,2947.2200000000003,2947.2200000000003,201110,3,5,5,13,Loyal Customers,0
15877.0,2,126,447.52,295.0,1.8425396825396825,447.52,447.52,201112,5,5,3,13,,2
15880.0,369,96,314.68,202.0,2.10125,314.68,314.68,201012,1,4,2,7,,2
15881.0,312,29,385.09000000000003,179.0,3.216896551724138,385.09000000000003,385.09000000000003,201101,1,3,2,6,,2
15882.0,199,23,482.46000000000004,246.0,1.9078260869565218,482.46000000000004,482.46000000000004,201105,1,2,3,6,,2
15883.0,2,49,378.28,223.0,2.6904081632653063,378.28,378.28,201112,5,3,2,10,Potential Loyalist,2
15885.0,93,18,333.55,111.0,4.288888888888889,333.55,333.55,201109,2,2,2,6,Hibernating,2
15886.0,60,12,154.39000000000001,89.0,2.7933333333333334,154.39000000000001,154.39000000000001,201110,3,1,1,5,About To Sleep,2
15888.0,81,12,136.81,76.0,2.026666666666667,136.81,136.81,201109,2,1,1,4,Hibernating,2
15889.0,157,85,393.67,206.0,2.584941176470588,393.67,393.67,201107,2,4,2,8,,2
15891.0,227,60,475.71,388.0,2.4956666666666667,475.71,475.71,201104,1,4,3,8,At Risk,2
15894.0,253,37,257.8,164.0,2.0740540540540544,257.8,257.8,201103,1,3,2,6,,2
15895.0,150,11,136.06,64.0,1.9845454545454544,136.06,136.06,201107,2,1,1,4,Hibernating,2
15897.0,194,22,119.15,111.0,2.1386363636363637,119.15,119.15,201105,1,2,1,4,Hibernating,2
15898.0,1,84,1070.53,468.0,3.1416666666666666,1070.53,1070.53,201112,5,4,4,13,Champions,2
15899.0,369,4,51.0,39.0,2.8125,51.0,51.0,201012,1,1,1,3,Hibernating,2
15900.0,24,47,337.28,216.0,1.963191489361702,337.28,337.28,201111,4,3,2,9,Potential Loyalist,2
15901.0,17,111,330.45,343.0,1.932882882882883,330.45,330.45,201111,4,4,2,10,,2
15903.0,10,74,3553.08,1764.0,2.1208108108108106,3553.08,3553.08,201111,5,4,5,14,Champions,0
15904.0,8,30,150.73,84.0,2.4883333333333337,150.73,150.73,201112,5,3,1,9,,2
15906.0,20,150,1472.79,544.0,3.094066666666667,1472.79,1472.79,201111,4,5,4,13,Loyal Customers,2
15907.0,4,226,862.32,478.0,2.460221238938053,862.32,862.32,201112,5,5,4,14,Champions,2
15909.0,174,7,191.94,98.0,1.8599999999999999,191.94,191.94,201106,2,1,1,4,Hibernating,2
15910.0,1,266,1214.23,1013.0,1.7610902255639098,1214.23,1214.23,201112,5,5,4,14,Champions,0
15912.0,178,19,262.17,185.0,1.9668421052631577,262.17,262.17,201106,2,2,2,6,Hibernating,2
15916.0,16,151,1387.18,743.0,3.205364238410596,1387.18,1387.18,201111,4,5,4,13,Loyal Customers,2
15917.0,248,12,98.05,42.0,3.8874999999999997,98.05,98.05,201104,1,1,1,3,Hibernating,2
15918.0,191,40,334.23,153.0,2.5142499999999997,334.23,334.23,201106,1,3,2,6,,2
15919.0,20,122,513.74,385.0,2.4909836065573767,513.74,513.74,201111,4,5,3,12,,2
15920.0,154,60,166.05,99.0,2.135166666666667,166.05,166.05,201107,2,4,1,7,,2
15921.0,173,24,271.69,141.0,3.3241666666666667,271.69,271.69,201106,2,2,2,6,Hibernating,2
15922.0,373,11,328.55,120.0,3.9181818181818184,328.55,328.55,201012,1,1,2,4,Hibernating,2
15923.0,373,21,116.52000000000001,96.0,2.6766666666666667,116.52000000000001,116.52000000000001,201012,1,2,1,4,Hibernating,2
15925.0,194,12,191.4,93.0,2.4583333333333335,191.4,191.4,201105,1,1,1,3,Hibernating,2
15930.0,67,21,423.63,139.0,3.9514285714285715,423.63,423.63,201110,3,2,3,8,Regular Customers,2
15932.0,4,115,2228.31,1937.0,1.470173913043478,2228.31,2228.31,201112,5,4,5,14,Champions,0
15933.0,21,74,1075.91,795.0,2.0964864864864863,1075.91,1075.91,201111,4,4,4,12,Loyal Customers,2
15935.0,239,12,113.54,115.0,2.1016666666666666,113.54,113.54,201104,1,1,1,3,Hibernating,2
15937.0,64,7,145.35,73.0,2.3714285714285714,145.35,145.35,201110,3,1,1,5,About To Sleep,2
15938.0,112,18,380.08,222.0,2.265,380.08,380.08,201108,2,2,2,6,Hibernating,2
15939.0,90,76,2710.84,1752.0,1.6898684210526316,2710.84,2710.84,201109,2,4,5,11,,0
15940.0,311,1,30.0,4.0,7.5,30.0,30.0,201102,1,1,1,3,Hibernating,2
15942.0,134,14,319.29,223.0,2.4114285714285715,319.29,319.29,201107,2,2,2,6,Hibernating,2
15944.0,277,6,269.90000000000003,50.0,4.508333333333334,269.90000000000003,269.90000000000003,201103,1,1,2,4,Hibernating,2
15945.0,365,2,139.15,43.0,2.75,139.15,139.15,201012,1,1,1,3,Hibernating,2
15947.0,83,29,917.24,452.0,3.649655172413793,917.24,917.24,201109,2,3,4,9,At Risk,2
15948.0,8,60,949.39,558.0,2.5215,949.39,949.39,201112,5,4,4,13,Champions,2
15949.0,17,19,360.94,275.0,1.8247368421052632,360.94,360.94,201111,4,2,2,8,Potential Loyalist,2
15950.0,32,97,1714.41,719.0,3.172164948453608,1714.41,1714.41,201111,4,4,4,12,Loyal Customers,2
15951.0,9,41,665.77,313.0,3.1190243902439025,665.77,665.77,201112,5,3,3,11,Potential Loyalist,2
15952.0,34,84,748.07,370.0,3.0208333333333335,748.07,748.07,201111,3,4,3,10,Regular Customers,2
15953.0,15,97,1535.83,847.0,2.542164948453608,1535.83,1535.83,201111,4,4,4,12,Loyal Customers,2
15955.0,24,183,4108.95,1967.0,2.6979234972677597,4108.95,4108.95,201111,4,5,5,14,Loyal Customers,0
15957.0,32,42,421.54,211.0,2.671190476190476,421.54,421.54,201111,4,3,3,10,Potential Loyalist,2
15958.0,74,7,102.85,33.0,3.77,102.85,102.85,201109,2,1,1,4,Hibernating,2
15963.0,20,28,464.36,298.0,2.295714285714286,464.36,464.36,201111,4,2,3,9,Potential Loyalist,2
15965.0,17,111,800.84,425.0,2.2793693693693697,800.84,800.84,201111,4,4,4,12,Loyal Customers,2
15967.0,23,80,389.78,205.0,2.700375,389.78,389.78,201111,4,4,2,10,,2
15969.0,3,20,527.7,124.0,5.3275,527.7,527.7,201112,5,2,3,10,Potential Loyalist,2
15970.0,304,11,314.1,116.0,2.6,314.1,314.1,201102,1,1,2,4,Hibernating,2
15971.0,18,35,1692.98,748.0,2.3254285714285716,1692.98,1692.98,201111,4,3,4,11,,2
15973.0,367,4,198.01999999999998,61.0,3.565,198.01999999999998,198.01999999999998,201012,1,1,1,3,Hibernating,2
15974.0,39,176,3227.22,2024.0,2.583465909090909,3227.22,3227.22,201110,3,5,5,13,Loyal Customers,0
15975.0,84,24,371.01,243.0,2.1433333333333335,371.01,371.01,201109,2,2,2,6,Hibernating,2
15976.0,165,96,418.95,266.0,2.3526041666666666,418.95,418.95,201106,2,4,3,9,At Risk,2
15977.0,17,65,876.5,656.0,2.754769230769231,876.5,876.5,201111,4,4,4,12,Loyal Customers,2
15978.0,77,49,1055.77,837.0,1.903673469387755,1055.77,1055.77,201109,2,3,4,9,At Risk,2
15980.0,89,43,1794.5900000000001,908.0,2.072558139534884,1794.5900000000001,1794.5900000000001,201109,2,3,5,10,,2
15981.0,25,97,3015.36,1657.0,2.2077319587628867,3015.36,3015.36,201111,4,4,5,13,Loyal Customers,0
15983.0,22,112,1373.77,832.0,2.035267857142857,1373.77,1373.77,201111,4,4,4,12,Loyal Customers,2
15984.0,3,258,2263.11,1295.0,2.4876744186046515,2263.11,2263.11,201112,5,5,5,15,Champions,0
15985.0,123,37,880.4,731.0,1.766216216216216,880.4,880.4,201108,2,3,4,9,At Risk,2
15986.0,30,14,155.01,229.0,0.897142857142857,155.01,155.01,201111,4,2,1,7,,2
15987.0,12,128,982.18,567.0,2.165078125,982.18,982.18,201111,5,5,4,14,Champions,2
15988.0,19,26,135.71,107.0,2.838461538461538,135.71,135.71,201111,4,2,1,7,,2
15990.0,44,52,719.51,389.0,2.730769230769231,719.51,719.51,201110,3,3,3,9,Needs Attention,2
15992.0,4,3,34.54,17.0,3.6266666666666665,34.54,34.54,201112,5,1,1,7,New Customers,2
15993.0,9,543,2635.35,2007.0,2.0470165745856352,2635.35,2635.35,201112,5,5,5,15,Champions,0
15994.0,55,32,391.12,164.0,3.0634375,391.12,391.12,201110,3,3,2,8,Regular Customers,2
15996.0,88,127,964.73,380.0,3.411102362204724,964.73,964.73,201109,2,5,4,11,,2
15998.0,37,504,2972.28,2023.0,2.403055555555556,2972.28,2972.28,201111,3,5,5,13,Loyal Customers,0
16000.0,3,9,655.02,243.0,2.6955555555555555,655.02,655.02,201112,5,1,3,9,,2
16003.0,30,103,2106.47,1163.0,2.55,2106.47,2106.47,201111,4,4,5,13,Loyal Customers,0
16005.0,12,201,567.5600000000001,280.0,2.3406965174129355,567.5600000000001,567.5600000000001,201111,5,5,3,13,,2
16006.0,211,8,101.4,84.0,1.5775000000000001,101.4,101.4,201105,1,1,1,3,Hibernating,2
16007.0,48,381,1668.28,1346.0,1.7637007874015749,1668.28,1668.28,201110,3,5,4,12,Loyal Customers,0
16008.0,24,33,468.79,302.0,2.097878787878788,468.79,468.79,201111,4,3,3,10,Potential Loyalist,2
16009.0,22,82,912.6600000000001,366.0,3.1603658536585364,912.6600000000001,912.6600000000001,201111,4,4,4,12,Loyal Customers,2
16010.0,246,79,392.4,202.0,2.2455696202531645,392.4,392.4,201104,1,4,2,7,,2
16011.0,8,210,3316.46,1987.0,2.0547619047619046,3316.46,3316.46,201112,5,5,5,15,Champions,0
16012.0,35,94,1255.2,732.0,2.3290425531914893,1255.2,1255.2,201111,3,4,4,11,Loyal Customers,2
16013.0,4,138,9171.44,3294.0,2.6265942028985507,9171.44,9171.44,201112,5,5,5,15,Champions,3
16014.0,38,138,629.58,258.0,2.7155797101449277,629.58,629.58,201111,3,5,3,11,Regular Customers,2
16015.0,4,181,627.48,787.0,1.2425414364640883,627.48,627.48,201112,5,5,3,13,,2
16016.0,3,224,1419.06,602.0,2.8699107142857145,1419.06,1419.06,201112,5,5,4,14,Champions,2
16017.0,47,32,194.53,102.0,2.21,194.53,194.53,201110,3,3,1,7,Regular Customers,2
16018.0,39,28,395.49,181.0,3.145,395.49,395.49,201110,3,2,2,7,About To Sleep,2
16019.0,47,160,3486.2000000000003,1701.0,3.11175,3486.2000000000003,3486.2000000000003,201110,3,5,5,13,Loyal Customers,0
16020.0,17,46,805.86,474.0,2.3141304347826086,805.86,805.86,201111,4,3,4,11,,2
16022.0,260,71,584.78,255.0,3.044788732394366,584.78,584.78,201103,1,4,3,8,At Risk,2
16023.0,46,101,676.36,358.0,2.8446534653465347,676.36,676.36,201110,3,4,3,10,Regular Customers,2
16024.0,12,63,243.29,358.0,1.1292063492063493,243.29,243.29,201111,5,4,2,11,,2
16025.0,30,28,438.15999999999997,338.0,1.9496428571428572,438.15999999999997,438.15999999999997,201111,4,2,3,9,Potential Loyalist,2
16026.0,43,32,236.09,243.0,1.285625,236.09,236.09,201110,3,3,2,8,Regular Customers,2
16027.0,92,16,245.02,247.0,3.019375,245.02,245.02,201109,2,2,2,6,Hibernating,2
16029.0,39,241,14075.04,6225.0,2.416473029045643,14075.04,14075.04,201111,3,5,5,13,Loyal Customers,3
16030.0,310,29,328.18,274.0,2.298275862068966,328.18,328.18,201102,1,3,2,6,,2
16031.0,92,98,501.55,421.0,2.363061224489796,501.55,501.55,201109,2,4,3,9,At Risk,2
16033.0,6,1128,8431.62,3529.0,3.117340425531915,8431.62,8431.62,201112,5,5,5,15,Champions,3
16034.0,196,22,430.05,233.0,2.5545454545454547,430.05,430.05,201105,1,2,3,6,,2
16036.0,87,55,705.64,581.0,2.1254545454545455,705.64,705.64,201109,2,3,3,8,At Risk,2
16037.0,270,39,735.4200000000001,428.0,2.2930769230769235,735.4200000000001,735.4200000000001,201103,1,3,3,7,At Risk,2
16038.0,8,26,461.98,244.0,3.0015384615384617,461.98,461.98,201112,5,2,3,10,Potential Loyalist,2
16040.0,65,65,1232.88,624.0,3.4344615384615387,1232.88,1232.88,201110,3,4,4,11,Loyal Customers,2
16041.0,31,6,672.03,162.0,4.148333333333333,672.03,672.03,201111,4,1,3,8,,2
16042.0,22,70,1142.82,734.0,2.5802857142857145,1142.82,1142.82,201111,4,4,4,12,Loyal Customers,2
